"","AKT","AMPK","BAD","Bak","BAX","BCL2","Bcl_XL","beta_catenin","Caspase8","Caspase9","CHK1_2","E_cadherin","eEF2","eEF2K","ERK1_2","GSK_3","JNK","mTOR","MYC","NF_kB","p14ARF","p21","p53","p70S6kab","p90RSK","PDK1","PI3K","PKC","PTEN","Snail","TSC1_2","Rb","p27","CyclinB","CyclinD","CyclinE","Dsh","Raf","Ras","RTK","Smad2_3_Smad4"
"TCGA-A8-A06Y-01",0.594334955579812,0.849981758065718,0.698078316822864,0.238963939608786,0.307036783635899,0.248117204549977,0.379651091067613,0.741602602802614,0.556346547243033,NA,0.442114417657121,0.796831603031457,0.745731495988036,0.449157587634871,0.550722340323185,0.832871211958074,0.930733820882799,0.758843921941408,0.380694183330836,0.760371308383017,0.331560069063531,0.261372186479358,0.619222838363681,0.876913146159586,0.496151178771268,0.577211340785972,0.75699016186079,0.182648896570081,0.605804408639241,0.397374911287259,0.937301052385321,0.673814611968881,0.29830188460194,0.412873158093345,0.527465445287149,0.671405761154675,0.502867224464092,0.859202987097667,0.47069706489429,0.62124437051773,0.312190996828528
"TCGA-A8-A06Z-01",0.281953463744149,0.851610262359499,0.716824818360087,0.682446996827452,0.0458615744882023,0.674899268090863,0.497136801633264,0.623864092493977,0.104396454369362,NA,0.527765788392104,0.701565828144273,0.724837986002161,0.801146784345474,0.306973557010455,0.865698163752045,0.253747167401543,0.978616309481507,0.355928599627514,0.785230918811132,0.14011888184754,0.545822852592115,0.369511802530895,0.814417474209539,0.81949118569031,0.811912277294801,0.871053349247747,0.273173264347687,0.770997178801148,0.554045184998231,0.865720027381328,0.697140135428917,0.760086014217524,0.619774377912499,0.511778768672618,0.569729895017371,0.495183635959412,0.701997400757292,0.464640078557369,0.8784517664723,0.560847372511123
"TCGA-A8-A075-01",0.840940930196144,0.428026970292015,0.48336842553449,0.494324371934716,0.20941450252946,0.172654215151585,0.238617645283905,0.454507078353197,0.472961030800462,NA,0.312157885349326,0.402261411397192,0.481579052937925,0.445371616351805,0.591051088811779,0.734216464827677,0.366834216386473,0.601139837201423,0.677077605879526,0.451380421638649,0.53508867133443,0.660877503422921,0.554496289779884,0.67516777109201,0.306936869211635,0.565413531504248,0.477826918830308,0.657731545469712,0.573336691748723,0.45184585136472,0.84132894041465,0.579189050888448,0.455997892857976,0.698035574489494,0.388332403373762,0.423198548987549,0.737106319150917,0.536264122173462,0.41043612229718,0.592365332874015,0.24784986259996
"TCGA-A8-A076-01",0.685591685362962,0.445147687987987,0.496963492068562,0.617820831956416,0.380825614318192,0.260529734789798,0.220417715541558,0.424561815188362,0.700717604955814,NA,0.445599900546049,0.275160263584087,0.225108966361932,0.359803952379743,0.80751830768997,0.532972892591504,0.3126321872536,0.492947311639603,0.649827758532492,0.399653767288234,0.369216792697904,0.651766476344795,0.591520419603442,0.950559344117486,0.235664395172543,0.367577731259573,0.432351957750173,0.602345227577844,0.574600486404931,0.820108623203039,0.436199653934047,0.266899041071146,0.283658537112321,0.192917635784045,0.590171660416365,0.300327572510357,0.656178133158481,0.444283845619954,0.441597772132569,0.800554457610913,0.321264127585452
"TCGA-A8-A079-01",0.286680802811269,0.298703641630954,0.25486666451367,0.674087766712793,0.461866326484475,0.519594634588843,0.297699918947733,0.36019294821787,0.563946262384595,NA,0.871328914076155,0.366460860165146,0.370125657391774,0.561380360191573,0.696956635820964,0.438481592782093,0.481333445438035,0.187831344925881,0.800999398869459,0.548088481750978,0.382564682266827,0.372178233489258,0.775475291135984,0.623382012316297,0.24036720114861,0.218565237379782,0.508657388654291,0.644556719627667,0.435442288593106,0.836027136231552,0.361986256800879,0.790196248141143,0.536026311875263,0.774239474251525,0.891388055136485,0.337060218381754,0.415812744379515,0.511995386063914,0.45732316108486,0.549806862192228,0.542988625229022
"TCGA-A8-A07E-01",0.614208589174439,0.0951671970598948,0.124799661217221,0.916884344216105,0.28277876926623,0.531620056944487,0.996739794544038,0.065097532356532,0.726515201133257,NA,0.52181703345372,0.105442881097147,0.069835708155497,0.251107824043607,0.508321382955804,0.0807941206348071,0.677770985225609,0.0915038752900193,0.841494794495324,0.347463581260814,0.18631420193429,0.531953498419111,0.536200881877544,0.634162142646728,0.323128043423314,0.240098008910191,0.421344361851579,0.313495378434167,0.161698230325946,0.999729506506487,0.0336149853303533,0.46888397097442,0.799746647380844,0.31739694074631,0.910797923997233,0.697021034198536,0.133972398830968,0.249811483419719,0.958756063688325,0.386281318221457,0.998270781975617
"TCGA-A8-A07F-01",0.636330740299404,0.644062529631948,0.220251570279485,0.292325045261061,0.597467810304738,0.474904367982339,0.491859313875041,0.219985544629877,0.476807623174104,NA,0.254668058974338,0.029550754172808,0.498740816237916,0.604944779060464,0.624541516325885,0.338856784116114,0.363225608723313,0.492332499584785,0.488515282278517,0.371352397390285,0.414673915432037,0.687078569281378,0.338134507617764,0.627028341988808,0.20751112475853,0.456280435870698,0.419349076180983,0.602325561505541,0.427735945108942,0.771819618184077,0.288339998529774,0.284444822502424,0.518907200319243,0.426890913709354,0.447745919591359,0.431396278247227,0.399887811183832,0.441411301018986,0.514360663387292,0.366925902280849,0.42436541154951
"TCGA-A8-A07I-01",0.603705927873713,0.335765761069014,0.822415030164211,0.31470144312968,0.389368159481822,0.545289948774472,0.27744188738425,0.656402693809429,0.305436431544958,NA,0.242250633567309,0.533988808243845,0.550299391677489,0.57920265306758,0.821090800180444,0.753272052560986,0.951651304771899,0.784831655191816,0.391700419735073,0.914197331097904,0.311286411303859,0.619414735017486,0.448234336524981,0.861944438055423,0.649935658960648,0.433789909870751,0.529248209174639,0.496603947912646,0.687226249692941,0.287305239192623,0.681708788380186,0.75640542491162,0.438914669555928,0.629854100083826,0.507671009098576,0.473929962836261,0.573005474954213,0.45123620096954,0.109452798675331,0.741276576610929,0.247876881213567
"TCGA-A8-A07O-01",0.157624927581595,0.0770626299659312,0.135341060797829,0.195634555194526,0.395112240397965,0.291354712701197,0.101372183831881,0.220778364305296,0.286332038005692,NA,0.957906422177382,0.298469346643969,0.201561323268233,0.142079023775536,0.253880585218931,0.201585399375443,0.286398729181777,0.463394812165427,0.530358521835921,0.855949588285073,0.972224272283825,0.185256842879508,0.432518817257429,0.601625817164978,0.299999461748807,0.180589366042865,0.334404471942854,0.0709815034771974,0.466051651217516,0.937292963303569,0.198924733726581,0.713265948200454,0.26929126399781,0.923739234401577,0.230214235002656,0.692830730107012,0.173775464559966,0.667363804559216,0.348370350540324,0.307889337076872,0.362735843735639
"TCGA-A8-A07P-01",0.303453781195106,0.5,0.648434425599082,0.553648363702193,0.805759445435582,0.944088727729039,0.579589047770781,0.364741315129668,0.607522090015512,NA,0.145149945050347,0.673873742749231,0.393411168509089,0.0772611584778264,0.703434166562952,0.725074855210457,0.626952620300108,0.427488752507189,0.125193813342034,0.374197022391326,0.449043290745443,0.368019340419532,0.266011199976769,0.962260201274957,0.391389038841324,0.861126290219768,0.574605091402481,0.587387583871486,0.240119111209771,0.17758727469581,0.545071347065479,0.439987693907697,0.593775239030904,0.586929041275535,0.755905396434942,0.7522723876905,0.142171092467621,0.790753387613397,0.803549657834206,0.711717981098522,0.539510886973574
"TCGA-A8-A07R-01",0.424837146187793,0.0343813626237501,0.656002829803302,0.418185398028337,0.532530511342261,0.102355698343848,0.204371107448906,0.546739258650275,0.370149570357856,NA,0.668500222636284,0.442406526393202,0.571391936782207,0.420167873963329,0.490948938512878,0.685834743458563,0.663922850488897,0.655247167770608,0.816729213846771,0.584156790612521,0.957861604538178,0.208410204661504,0.956975956898017,0.719908278375188,0.58029688956201,0.0923596127578788,0.456322253237245,0.233506223470008,0.189634675188363,0.486422990326304,0.662881063239242,0.30593440754444,0.166220247684999,0.785278011274782,0.2078575488406,0.961984768223774,0.597650017959039,0.468095886390013,0.352324948965282,0.610666898596623,0.146113074650675
"TCGA-A8-A07W-01",0.224312910390006,0.801056481068046,0.393308927013348,0.204160113500531,0.716818812748942,0.341296539834931,0.53797298825657,0.962178767953532,0.152171729624034,NA,0.574410281490114,0.943997774938917,0.680687980964113,0.614239556192315,0.68968065344513,0.867981270601409,0.323080530050018,0.84989012828228,0.379610548080515,0.647013410352671,0.552140854093602,0.434915252823701,0.698680365972059,0.516652880722555,0.510184042972541,0.610173102515489,0.649367265661451,0.605529401039676,0.762728841044597,0.330210772683651,0.906123945887453,0.819480288244795,0.498739353611958,0.7875566444246,0.915439715818193,0.611285097623446,0.690200530998699,0.655737177771245,0.186685513134374,0.638695731370718,0.507723137482866
"TCGA-A8-A081-01",0.589231903567793,0.76672708217778,0.192442235976482,0.510668406899016,0.112758783251046,0.294245952873196,0.40572941619075,0.53294528202838,0.348197830486142,NA,0.315119013451913,0.703008863517627,0.557178623482248,0.877407260938637,0.2597169596244,0.699916568804227,0.278543331395143,0.853463353886103,0.102899018476488,0.624504308996118,0.500532574902414,0.185281158972015,0.690496908691509,0.783556052281699,0.336317268613169,0.55084762122853,0.898289997591789,0.157512435149257,0.297040701582013,0.530186145044861,0.709074002034879,0.825036649831784,0.537489613628133,0.581883217035195,0.415106589571524,0.57720448980064,0.279044949516132,0.600074779014463,0.683997133235315,0.686819033690028,0.493815275951938
"TCGA-A8-A082-01",0.345829782734747,0.664080119284908,0.274463181880421,0.659022319637967,0.285352166195033,0.613743948755309,0.308722103967104,0.630148105624469,0.143366178519793,NA,0.301332230251446,0.766433316937517,0.426624870894179,0.864225031821646,0.515769057903694,0.736326019126895,0.152905440551573,0.914324182184892,0.199117239342268,0.597030973070411,0.355309383081755,0.3616552132682,0.333780795591625,0.470865025294509,0.899204714104826,0.749568750314959,0.766865370288224,0.283934532246887,0.63488292776988,0.67495279595233,0.828757919569691,0.983469792361635,0.627774483817971,0.67732951928581,0.991771336102657,0.625192492580717,0.532455290712024,0.60782555157322,0.401880875917142,0.754254013155528,0.546290932882801
"TCGA-A8-A083-01",0.923396824187301,0.849231221183644,0.930691405278558,0.242852351522918,0.147191668983194,0.775810353323966,0.325948699004351,0.935561718555351,0.410719949289715,NA,0.447239419086949,0.855290791213257,0.287911993265441,0.884040868050036,0.766266792515251,0.924814597652675,0.977652212750601,0.956421077595747,0.406462142595053,0.704790379327184,0.216722133531504,0.0911458202823449,0.47944170951217,0.473939306958594,0.897626428714993,0.743680087908351,0.377471076492971,0.147915276216888,0.755386291136676,0.384658076620677,0.904131536986096,0.861329449079565,0.598250037421378,0.171870769899641,0.382732648124943,0.242666393504041,0.459800602934639,0.647887219009132,0.156683385162733,0.798201480871543,0.467848004480882
"TCGA-A8-A084-01",0.689254750580102,0.512850180810632,0.293358121596511,0.650571986827632,0.357466453512006,0.148693108742232,0.120768518450946,0.410215376948937,0.73240795001173,NA,0.67553989353935,0.321222865375453,0.322222457466239,0.0499903395362747,0.778687308472771,0.418185443603571,0.446242432362267,0.246108992460591,0.682359794254836,0.566919202386686,0.545604986450388,0.884756991827292,0.747617121650713,0.296635573206609,0.25312286829105,0.241786492087214,0.206809397071731,0.626096376580378,0.697449435578573,0.913710053338305,0.514734805723932,0.643751194247786,0.213447820672189,0.654747700977566,0.740502267938706,0.332767462185404,0.817396052566757,0.44007839907757,0.631884356677205,0.536164895101347,0.433242626071567
"TCGA-A8-A085-01",0.41443419913203,0.379122647299596,0.541303454959879,0.355654861650436,0.215950953124535,0.834137974031508,0.136404274626648,0.700368409585921,0.576434230562128,NA,0.260061862063485,0.787258938064161,0.119706942426032,0.813107930023983,0.454352368662521,0.666259604665652,0.762782070273499,0.888968507218482,0.584797399493094,0.693718242294603,0.249359553895076,0.329006116450796,0.345661888262342,0.971858161773225,0.550488589656953,0.791045333547311,0.872177300979082,0.17956331854385,0.765381612915835,0.559611286542421,0.842720586096434,0.788084372478461,0.0974695653980146,0.497263037811486,0.66994262698376,0.545505465202613,0.656178133158481,0.639501236637555,0.387787536837027,0.720044298028043,0.614949100689769
"TCGA-A8-A086-01",0.320912644163654,0.496967839328144,0.379776851519488,0.595555379922536,0.349417316946078,0.762962375141806,0.479794872321131,0.50620925458096,0.214023230847572,NA,0.576427860269166,0.531759240710271,0.388041601575957,0.890817159584526,0.632129531904145,0.693723699532082,0.506994050727738,0.449198268794155,0.609038709644144,0.773055934772219,0.421695612044988,0.849445688005246,0.32775605414203,0.616513433022366,0.397058141116675,0.749759719005411,0.791637723579142,0.384968229500272,0.717377250939448,0.593927072096998,0.837959489330665,0.665510173249486,0.417775193157424,0.533978769732132,0.850850885407829,0.555906245292739,0.70276447317488,0.393199725180874,0.428379398867417,0.705516372411458,0.712031569459057
"TCGA-A8-A08G-01",0.396054948949147,0.370040165469345,0.538344874673922,0.325449297871712,0.695888050734656,0.501686460332631,0.257436149909251,0.296987052690046,0.348342273666868,NA,0.327495189868232,0.447108281813653,0.428051731125887,0.714792494772939,0.429982275513296,0.472019236037128,0.573799714202468,0.810098573579535,0.28670517537098,0.546776614939914,0.320160572484396,0.418328056749287,0.32278467127159,0.965171398758154,0.563897282661474,0.565191889322801,0.391290227548739,0.354422630611386,0.508122595844844,0.320062463132052,0.624918535514342,0.773593863478863,0.604823703357902,0.607193751171952,0.71937354076344,0.515428549401038,0.570331422075481,0.628587972388904,0.753590322776735,0.504500885713147,0.352818875434617
"TCGA-A8-A08H-01",0.371987486785003,0.211848430860563,0.580301762596146,0.568376408200429,0.497958369432006,0.533458934636823,0.572313744471605,0.223721289047508,0.62941664621875,NA,0.227486655197009,0.250123439866662,0.484463631526362,0.597989882240337,0.600433234407001,0.494824276165351,0.510455412811917,0.244448463655286,0.416265338335584,0.437123062128154,0.609560782425654,0.2223515041661,0.176328074178316,0.727338558424815,0.513869349178745,0.728703774082764,0.317515318753761,0.518753741571195,0.497966192684128,0.135092477337975,0.471627574557732,0.453259127801409,0.106902412372547,0.216034960990102,0.581194364133525,0.555851948990268,0.347464373623113,0.48808210752387,0.513815429360932,0.543236474583955,0.570374769271261
"TCGA-A8-A08J-01",0.505729844590436,0.363335068107316,0.50127657580223,0.38413725626486,0.20661286673696,0.130414013669947,0.379978096823799,0.66118150618192,0.178083388234909,NA,0.717454333756187,0.755044744002781,0.597920498457751,0.33790687044218,0.552894970757027,0.737580123058328,0.458042316622927,0.801527255610349,0.335331999804376,0.550938747513529,0.38238217101706,0.593586127864124,0.607905745093526,0.998694369597259,0.444348529441922,0.502959646775401,0.18776007930426,0.387848378821989,0.53438298265717,0.318062490514086,0.835778928242998,0.854101189473351,0.53416162540465,0.616877417876597,0.642749342957625,0.500451338691001,0.438504691623136,0.687140303357302,0.327287707408547,0.755084376817072,0.347242332970747
